mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.057505559921264646,0.0013469503522737843,0.004044485092163086,5.745391111951585e-05,20,sqrt,1,10,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.1198394775390625,0.01569091637695488,0.007521247863769532,6.694046478739979e-05,20,sqrt,1,10,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.012293815612792969,0.00026927818031067646,0.0012507915496826171,3.8330530567141254e-05,20,sqrt,2,2,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.023264455795288085,0.0005943158278755318,0.0018185615539550782,9.704926004375621e-05,20,sqrt,2,2,20,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.058041048049926755,0.0009831294504640327,0.004001760482788086,0.00012917126966124632,20,sqrt,2,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.11884245872497559,0.006497582812651064,0.007538127899169922,0.00026442670871629307,20,sqrt,2,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.011878204345703126,0.000423865519968798,0.0012434959411621095,8.107516243077448e-05,20,sqrt,2,5,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.02347259521484375,0.0005167366689850765,0.002068614959716797,0.00018290261366688557,20,sqrt,2,5,20,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.058214235305786136,0.001207909780856935,0.004193162918090821,8.88992005221441e-05,20,sqrt,2,5,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.11650996208190918,0.003944704703929329,0.007498455047607422,0.00026323710562292543,20,sqrt,2,5,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.012581729888916015,0.00048790421215457396,0.0015978813171386719,0.00021738979371379365,20,sqrt,2,10,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.031218719482421876,0.012832530742822992,0.0021454334259033204,0.00017416235519340673,20,sqrt,2,10,20,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.053409242630004884,0.0026862066343091425,0.003723430633544922,0.00010626895652081913,20,sqrt,2,10,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.1126594066619873,0.013381730530733152,0.007911205291748047,0.001908953396907594,20,sqrt,2,10,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.010346603393554688,0.0005447796481018414,0.0009955406188964845,4.466378674669422e-05,20,sqrt,4,2,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.0192230224609375,0.0004644079462094035,0.0014541149139404297,4.348064668993995e-05,20,sqrt,4,2,20,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.0480654239654541,0.002874621574155628,0.0033662796020507814,0.00046675461404848296,20,sqrt,4,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1,,,,,,,
